IND	@USER @USER @USER @USER @USER @USER Lol you are being mean.
IND	@USER @USER Because he is a traitor
IND	@USER I’ll go pick u up fuck an Uber
GRP	@USER @USER No fr! People are always on the most bullshit &amp; I’m not postponing or missing anything else because another person can’t get their shit together. So if all else fails I go by myself &amp; Tbh I end up having a better time anyway 🤷🏽‍♂️
IND	@USER He is so very stupid. Or is it he is just so concrete??
IND	@USER Well since your streams always have porn in the title im going to sa you love porn
OTH	@USER Dominos is ass
IND	@USER I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage.
GRP	@USER @USER Me too! Jacks a sack! We conservatives tweet in a barrel!
IND	@USER @USER A voice from the frontline of domestic violence that the gun lobby cannot drown out. #cdnpoli URL
OTH	@USER  yet another “good guy with a gun....”🤦‍♀️ WE NEED COMMON SENSE GUN CONTROL LEGISLATION #doSomthing @USER #VoteTheGOPOut #CountryOverParty  Documents: Alleged mass murderer thought wife was cheating URL
IND	@USER @USER @USER @USER Im going to tell you one more time to fuck off before I block and report your ass. Whos your current president?
OTH	MAGA are PERVERTS AND DEMONS-PERIOD! 0HING IS SACRED OR INNOCENT WITH THESE MUTTS OF SATAN URL
IND	@USER You do realize how ridiculously radical all these tweets sound right. Who are you trying to mobilize antifa?
IND	@USER He looks like he’s been sucking on a lemon before he goes into those hearings.
IND	@USER He is so brutal. Hopefully he sells the team...
IND	@USER How about just F*!k her @USER she is an instigating big mouth bitc* &amp; so is her evil friend. @USER MY OPINION!!! #teamtani
IND	@USER @USER needs serious psychiatric help. This guy is an anger management bi polar psych 101 case study. URL
IND	@USER He got his chance and blew it
GRP	@USER But But But we need more gun control right? Oh wait... GUESS THAT DOESNT STOP CRIMINALS, only law abiding citizens. Which is known. So.... think on why they" want to CONTROL you and disarm you."
IND	@USER Colin is a dick would sell out just as quick!
IND	@USER Now to get inner cities, i.e.#Chicago, to have policies that promote job growth there so that the #nuclearfamily returns. The lack of one is why @USER @USER have the daily killings, 0 a gun control" issue. #twill"
IND	@USER @USER @USER He didn't pay a money for his accounts and stuff.  So he is now a stranger.  And everything it is because of his obsession for Sonic.  I hope that he dies there.
IND	29. @USER Listened To The Liberals; Democrats And Their Bed-Buddies In the MSM DEMAND Transparency" From the @USER   Well, Your About To Get A YUGE Scoop Of "Transparency" From him. Like I Said In the Start of This Thread: Be Careful What You Wish For.  ~End. URL
IND	@USER If you want to #MAGA:  1. Stop Intellectual Property theft by China. 2. Pivot away from China and give business to other Asia countries. 3. Ask US business to move to other countries 4. Tax reciprocally 5. Make Xi look weak!  Demolish South China Sea. Xi is a crook!  @USER
OTH	@USER @USER @USER @USER @USER @USER @USER @USER Omg....he is sex on legs
IND	@USER @USER   Pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27. @USER  come play with Grop
GRP	@USER @USER @USER @USER @USER @USER @USER @USER @USER We waiting on mean ass Florence to do what she gonna do. Ack
IND	@USER When is this low IQ piece of human trash going to go away. Nobody cares what this wack job has to say so why is she constantly in our faces. If she thinks Mr. Trump has acted despicably what does she call going on live television and telling people to attack conservatives?
GRP	@USER @USER Anyone who supports gun control is a racist.  Just like Shannon Twatts
IND	@USER He is what the industry stands for. All about spreadsheets and no care for the human side.
IND	@USER @USER Dolt. You’ve become another nail for Hammer Trump.
IND	But does he schmooze with Communist #Putin in Helsinki like your daddy?   . @USER @USER @USER #MAGA @USER @USER @USER @USER URL
GRP	@USER @USER @USER @USER @USER BS.  No we don't support gun control.  We support #2A that says SHALL 0 BE INFRINGED.  Go read some history and find out why.  You are part of the reason.
IND	@USER @USER That wench is on something.  She must be to spout her drivel.  Wanna bet someone gives her the beating first.  Let's see .. she is in a parking lot with no one else around and a few black women who are much better then her find her.  Or white people much brighter :)
GRP	@USER 🏴‍☠️ This Deplorable" from the "Dregs of Society" says #PUBLIC_EXECUTIONS WILL MAKE CRIMINALS THINK HARDER ABOUT BEING POLITICIANS‼️ #MAGA #WWG1WGA #QAnon #DrainTheSwamp #DrainTheDeepState"
IND	@USER @USER I is glad the you worked hard but shame you are physical dementia the thing are you may not be simples to understand talk when write you cannot clearly :)
GRP	@USER Look in the mirror lefties!  No bigger bullies than antifa and progressive leftist trying to “get in the faces” of the right
OTH	@USER He was saying niggas who say they boycotting Nike for the military are racist because the military fuck with Nike 😂
IND	@USER Always been a lier
GRP	@USER @USER You just said the same things all the liberals say. President Trump is not deporting immigrants. He's trying to deport people who sneak into this country &amp; not follow the rules to come in. If you come in that way you are a criminal. Turn off CNN &amp; try another point of view.
IND	@USER Go buy an Antifa shirt from wal mart you lumpenprole
IND	@USER So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?
IND	@USER Obama will preach about gun control in the U.S. but then arm the drug cartels in Mexico and advocate for open borders. A piece of shit is worth more than Obama.
IND	@USER Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20
GRP	@USER So, I tuned into the Emmys last night, I watched for a whole 5 SECONDS before some celebrity, I had never heard of, started talking about their platform."  Click. Liberals ruin everything."
OTH	@USER Oakland line sucks
IND	@USER This nigga prob made her infertile god only knows all the germs he brought back
GRP	@USER Because only the unhinged liberals that are scared they won't be able to murder their babies are demanding this. The other normal rational people with common sense can see this is just a fake accusation to stall.
IND	@USER @USER @USER Just another BLM brat blocking a highway, ANTIFA thug swinging a bike lock. Here comes just another screamer from the gallery - except this childish scoundrel screamed he RAPED me!", sat down in the middle of the room, stuck her thumb in her mouth, and whined "prove me wrong!""
GRP	@USER @USER I have plenty of conservatives I work with that are not afraid to share their racism and hate for democrats. It is sickening
IND	@USER *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.
GRP	@USER @USER After seeing the contents of the post @USER I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.
GRP	@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.
OTH	@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.
GRP	@USER @USER @USER If so why do Democrats continue to say he is a rapist? Why do you Democrats say Republicans allow a rapist to be president?  He isnt unscathed.
IND	@USER I can't believe Luigi fucking died 😘😩❤️
IND	@USER White liberals like you and your colored ilk are easily worse than bigots. You are nothing but a coward and victim-hood enabler who wants to keep my kind impoverished via welfare and identity politics. Thank God more people are seeing your evil for what it is
IND	@USER @USER Max is the boss. The conservatives shouldn’t have made such a weak dud as their leader this wouldn’t have happened. Scheer tries to cater to the left wing crazies. He should be all in on freedom of speech but he coward on that. He takes the same positions as Trudeau on NAFTA
IND	@USER They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.
IND	@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.
IND	@USER Because of obama and holder more cops are getting killed each year because they hated law enforcement and encouraged civil unrest.
GRP	@USER @USER These gun control scientists" are a disgrace. They should have their license to publish revoked. 😒"
IND	@USER He’s a dumb ass!
IND	@USER Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀
IND	-Willie you just lost over half of your fans by getting involved in politics!! Fan no more!! I cannot believe you support open borders and gun control!! You have smoked too much dope! I guess that is what you and Beta have in common! URL
IND	@USER @USER Dubious mortgages? lol You mean the NINJA loans for subprime borrowers that banks WERE FORCED TO PROVIDE by Democrats and liberals citing that 0 providing them was racist and discriminating just because people don't have a job. CMOs were a derivative of THE SUBPRIME PROBLEM
IND	@USER @USER Fake news. Who in their right mind would go along with this nut?
GRP	@USER This is just more of the standard Trudeau “Liberals” emotional manipulation of Canadians.   They think Canadians are stupid.
IND	@USER @USER W had empathy and regrets. He may have been a bad/ineffective president but he is way more presidential than trump could ever hope to be
IND	@USER 1st Pic: OH MY GOD THE BATMAN V SUPERMAN TRAILER IS AWESOME" 2nd Pic: "OH MY GOD BVS IS AWESOME 3rd Pic: "oh, you dont like BvS and call it a shit movie?? well bitch" 4th Pic: "oh, Zack was fired, Henry left and Ben is leaving""
IND	@USER AARON RODGERS WILL NEVER WIN A RING THE REST OF HIS SAD ASS CAREER! I HOPE YOU HIS REGULAR SEASON HEROICS CAUSE THATS ALL HE IS GOOD FOR! HAVE A NICE DAY!
IND	@USER @USER @USER Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya
IND	@USER Fuck you!! if you don’t start working an a man of steel sequel soon the whole DCEU will irreversibly go to shit
GRP	@USER Oh this is gonna get some Antifa idiots shot so fast...  😂😂 they don't even realize gun owners are usually really aware of what's going on around them.
IND	@USER My favorite is If you play the genocide path you are a mass murderer in real life"."
OTH	@USER @USER No. I think he knows @USER is going to lose anyway and he has nothing to lose in this battle. He is like a suicide bomber can only think tactically unfortunately he can only lie to stay in news.
GRP	@USER @USER @USER @USER @USER I agree. Those antifa nutjobs should be arrested before they start trouble again
GRP	@USER @USER Prepared? All she has to say is  I don't remember" all the time and liberals will believe her BS."
IND	@USER @USER is a very lost soul! His father f**ked him up real good!
IND	@USER He is NUTS!!!!
IND	@USER I see you support gun control 😀
IND	@USER @USER She should be prosecuted to the fullest extent of the law.  The tragic waste of such a beautiful person!  Her incompetency and hasty judgement has ruined his family and friends lives.  I know she is devastated but that is little comfort to his loved ones.😔🙏🏼
GRP	@USER swear niggas make me wanna turn this phone off
GRP	@USER Conservatives, if you are not a gun" person, I believe you need to become one. If these Nov. elections don't go well for the Dishonest Dems, I think the violence will get worse. All Conservatives will need to be able to defend themselves and their loved ones."
GRP	@USER @USER for your encore say that every other western country that’s all but eliminated mass shootings through effective gun control are lying too... it would be fitting
GRP	@USER Anarchist Nefarious Treason Invading Free America = ANTIFA.
IND	.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG
GRP	@USER State level crime when the alleged offender was a juvenile. Silly liberals no crime committed by Kavanaugh but probably one by the liar Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica
IND	@USER The GOP has blood on their hands. GUN CONTROL!!!
IND	@USER @USER @USER There is no such thing. Where is this fascist left? ANTIFA are anarchists. They are not socialists or Democrats. You folks on the right embrace Authoritarianism and fascism. Look at Trump. He attacks all our institutions and the rule of law and fluffs Putin.
GRP	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Keep banging on with your nationalist nonsense. Once democrats win the midterms and raise taxes you'll be able to get on the same page as everyone else. Universal health care and gun control will save countless lives. Trumpsters like you will learn eventually.
IND	@USER Dick Durbin figures if he lies often enough people will start to believe him. Right out of leftist dictatorship playbook. @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER
IND	@USER sexy
IND	@USER @USER I think he is racist out of touch with reality he treats the presidency like a reality show we’re he is starring he has no empathy he is suffering from narcissism he has an in ability to tell the truth he may be mentally incapable of being the President of our Country URL
IND	@USER She should be fired and arrested. Clearly she is using drugs on the job.
IND	@USER @USER @USER Well if Osuna did do that than he's the ass. Not really sure why you went there. Are you claiming I punch women? If you are sir you are the asshole and completely wrong. My tweet had nothing to do with Osuna it was a clear fact that Giles punches himself when he sucks.
OTH	@USER @USER @USER @USER Kick the absolute shite out of the car.
IND	@USER He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.
OTH	@USER Same tbh Could they just stop spreading rumors and false news? We are hurt enough we dont need all this shit
IND	@USER @USER Obama done nothing fix the problem while in office?  Now going about telling stories. Trump have being able to restore hope on gun control
IND	@USER @USER @USER you are disgusting and need to be ousted. Get out of politics because Schumer you are the corrupt kind of politicians Americans are so tired of. @USER has led this country to thrive again and Brett Kavanaugh will be voted in. Americans stand with @USER
IND	@USER @USER @USER Even Chris Evert said that people normally wise up and stop after the first warning or their second warning. Serena kept going. It sucks it ended the way it did but if you keep arguing and making comments after a second warning then what was she expecting?
IND	@USER Fools No respect
IND	@USER fucking s league football HAHAHAH URL
IND	@USER Guilty old perv
IND	// Rean's Arcane Gale is broken. If he is gonna be able to use that from scratch in Sen IV ( because of his demon form) it's gonna be cool  using it in every battle!
OTH	@USER And all they have to do is say a half hearted apology and it all goes away. But let a conservative say anything close and they are ruined for life. These mentally deranged Liberals are totally disgusting jerks!
IND	@USER You are beginning to sound just like a stuck record Brian. Why don't you go and find something less boring to do instead.
IND	@USER @USER Kerry needs prosecuted for colluding with Iran. This needs to be done quickly. Revoke his security clearance &amp; remove his passport. He is a traitor--always has been!
GRP	@USER @USER @USER @USER The MeToo movement is just an extension of the democrats KKK &amp; the hate group Antifa,  it's just another form of lynching those who oppose their agenda. MeToo people jump on ban wagons, in the name of justice" to perpetuate mass bullying of those who threaten to expose them"
IND	@USER @USER She can't tell her story while I was my car in the rain. Yes. She is a whore her life is just that. Fuck People for money. This is no exceptions
IND	@USER @USER trump may not be the one who started this mess but he can stop it. If he doesn't he is part of the problem.
IND	@USER And this traitor thinks he is?
OTH	@USER Political hit job. What a slap in the face to all the women that were really abused. You liberals know this is a hit. Your leader @USER told you to lie and do whatever you have to do to regain power. Pathetic
IND	@USER It’s like that mother with the spoiled rotten bad as heck kid. She still loves that brat and when bad things happen to him because he is a brat and deserves it-she still sympathizes with her child. Norm should realize when your livelihood depends on....
IND	@USER Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president.
IND	@USER Got your ass lmao
IND	@USER iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg
GRP	@USER She went to my high school. Dumb liberals are prevalent in my area
GRP	@USER Hate mongering is No solution for NFL KNEELERS - change up your playbook losers
IND	@USER @USER @USER @USER He totally dodged the question about how he is making millions of dollars off Stormy Daniels while she still has to strip to make a living. He is unethical.
GRP	Don't these PIGS have a job? Don't these SLOBS have a life?  Where is there outrage against  bill clinton keith ellison harvey weinstein THESE PROTESTERS ARE  HYPOCRITES! #MAGA URL
GRP	@USER @USER Maybe consider this instead Theresa May isn’t real name. She’s Annette Johnson a Mediterranean and the conservatives are now a terrorist org. Sod chequers 🙉😇⭐️🌈⭐️ URL
IND	@USER @USER @USER Says the man who stands against sensible gun control. #hypocrite
IND	@USER @USER @USER How about your outrage over this?  Do something so you can be credible instead of being perceived as demagogues partisans #MAGA URL
IND	@USER @USER @USER @USER He's having a go at people who love David Gilmour but who think Roger Waters is a bit of a dick... Obviously.
IND	@USER @USER Advocating for herself is ridiculous fam?
GRP	@USER That’s messed up. #WalkAway Congresswoman M. Waters has ZERO control of her demon within. That’s what happens when she &amp; other stupid a_ _ greedy folks willfully submit their souls to the Devil. Satan was defeated again in 2016. @USER #AmericaFirst #MAGA @USER
IND	@USER You are such a fucking pu$$y little chinless Donny.
IND	@USER Who cares! He is a sick head!
IND	@USER @USER @USER @USER @USER Ummm theres video of it and the coach literally admitted to it lmao. Maybe read before having strong shitty opinions
GRP	@USER @USER This guy Kerry is one do nothing damn politician where does he get off going over sea's and trying to undermined our President now this is a Traitor for sure you better watch this S.O.B. !
IND	@USER @USER @USER @USER @USER @USER @USER Especially since you are a fascist nazi as I can tell by your profile you people are pathetic shame on you !
GRP	@USER @USER @USER Those aren’t conservatives those are whackos. The religious zealots that isn’t the Republican Party and we denounce them. Do you denounce antifa?
OTH	Understand the meaning of America by reading Creating the Declaration of Independence by @USER and share your knowledge of the American Creed with your fellow citizens. URL #MAGA #KAG @USER @USER @USER @USER
IND	@USER @USER He is a pedophile and a criminal! He deserves to be fired!!!!
OTH	@USER  @USER is inciting VIOLENCE via Twitter to accounts supporting POTUS. He has made lists to have us targeted by ANTIFA...etc.
IND	@USER Eric Holder should be in prison.
IND	@USER Good shit! Kaepernick is a great model for young kids who play football to stand up for what they believe in
IND	@USER Holy shit. You better not be drinking milk after eating that. Or else... 🤢
OTH	4 dead in mass shooting at Fifth Third Bank building in downtown Cincinnati'. Deep State Fake News Crisis Actor Alert!! Gun Control bullshit .. F'off  Feinstein/Obama!   URL via @
IND	@USER @USER @USER @USER Loved to hate MR in Bobby Brown show. That guy really screwed those kids back in the day. Please let him go through all HWs drama. He is my favorite &amp; then Jerry.  Maybe they should have a show Andy?
IND	@USER u never talk to me shut up[
OTH	@USER Bullshit! My daughters and I watched the tennis match and sarrena got what she deserved. We are big Williams  fans. No one is above the game.
IND	@USER I know but look outside the box its like when Rush Limbaugh lost his shit. They remind me of each other so in my head its funny.
IND	@USER Nigga you are tweeting in the shower ???? I hope Siri drown
GRP	@USER @USER @USER @USER @USER That explains why some leftists were also shadowbanned.
IND	@USER @USER Is the vulgar Antifa creep TRYING to look like a woman..or is it that he just can't HELP IT?
IND	@USER She is the worst. But what can you expect when you consider what she has to personally gain from his confirmation
IND	@USER Aww... he is such a busy monster.
OTH	@USER You after the Mounties come and get you for being a dirty pervert on the Internet...only you are 150 pounds heavier than him but you get the point URL
IND	@USER As you typed “you think everyone is like you?” And read it. It means the question is referring to the reader. And at the case you are the reader. 🇳🇬 effect
IND	@USER @USER ANTIFA displays hate on those they disagree with...you are being hypocritical!
IND	@USER Fantastic!!!  The Alamo is sacred to us. She is a blight on the history of time. Better left erased!!  🇺🇸🇺🇸
OTH	1. This is a local Fox station not the national Fox News broadcast. 2. If you’d follow anyone outside your liberal bubble you would know the vast majority of conservatives are outraged by this too. URL
IND	@USER Be quiet SheDevil URL
GRP	#UnsealTheDeals of #Congress Sexual Assault #SlushFunds NOW pls @USER 🙏 #MAGA bc #WeThePeople WANT to Know! The #Hypocrisy of #DoubleStandardDEMs is SICKENING! 👈 #DeclassifyFISA 👈 #DeclassifyRelease302sUnredacted 👈 &amp; #DeclassifyPOWsDocuments while yr at it. 👍 #DarkToLIGHT URL
IND	@USER @USER So pointing at the umpire and calling him thief is berating and walking very fast toward an official and calling them f***ing moron is not? I think it is clear who needs help. You are a man perhaps?
GRP	@USER thanks Joe!!! my sanity was forsaken a looong time ago hahaha
OTH	@USER So do a lot of pedophiles from the catholic church
GRP	@USER And the liberals wonder why we don't want transgenders  in our bathrooms?
IND	@USER @USER @USER no maybe cause you are a hateful buttmunch. We reap what we sew
GRP	@USER #Foolish Why because some #idiots are doing whatever they can to sabotage him and @USER  ? Liberals are acting completely immoral and have no respect for those millions of legal voters who voted for @USER  #LetsGovern
IND	After going through the system i cameto know that being a criminal (illegal) is most reputed and easy job rather than a simple (illegal) person.
GRP	@USER @USER How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ?
IND	@USER She is an ALEC puppet. If they don’t move the string on her back that works her mouth then she does nothing.
IND	@USER Holder was the most ethically challenged AG ever. A total disgrace to the office.
IND	@USER fool
GRP	@USER @USER Definitely not as strange as her. Thats for sure. Shes a professor at a alt-left university. All those folks are kooky. #trump #maga
GRP	@USER @USER  -its quite obvious the  morons at the Star are totally unaware that Canada already has extremely Tight gun control laws -which by the way criminals never have and never will Adhere to" - You have to be a very special kind of stupid to be believe that by banning"
IND	@USER Beto the clown who supports the kneeling NFL thugs
OTH	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The FBI would be the proper authority to administer this polygraph despite their corruption at the top of their organization.
GRP	@USER I’m just here to see which liberals decide to politicize this tragedy (despite Cincy having tight gun control)...  👀
IND	@USER WHAT i cant like HE IS LEGIT WATCHING my ever move In Rehab!!!
GRP	@USER Funny that even the woman that brought Roe vs. Wade to the #SCOTUS regretted it later. It was one thing to have a medical emergency that required an abortion (though rare) &amp; another to have liberals celebrating killing their unborn children &amp; pretending it's health care.
IND	@USER You're literally white nationalist radicals and enemies of the state. You're lucky you're not being hunted down by federal agents like the terrorists you are...but the citizenry will act in the state's place soon enough. ACTA NON VERBA. #TheResistance  #ResistTrump  #Antifa URL
IND	@USER @USER Can u fuck off already
IND	@USER She is unfit for office . Mentally deranged.. unstable..
IND	@USER It’s off of Santa Clarita 9on Netflix it’s funny as fuck!
IND	#Trumpwashing and US liberals' historical amnesia are the real definition of Trump Derangement Syndrome... URL
IND	@USER Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. 👊 URL
GRP	@USER @USER American terrorists. We need strict punishment for these lawless thugs. STOP powdering Antifa’s ass.  #BackTheBlue 💙🖤 #gettough
IND	@USER @USER @USER Sanchez sucks. He is killing this Team IMO.
GRP	@USER @USER There is help for your mental illness.  Good grief you liberals are seriously disturbed.
IND	@USER Your husband is loosing it. He is fat and crooked and fake. Throwing paper towels!!  He has lost his grip on reality. I don’t know how you can help him. He needs lots of help.
GRP	...it should not be surprising that conservatives increasingly want to take that ultimate power of life and death away from the government." URL
GRP	@USER Liberals ....cry and complain that all they do URL
GRP	@USER @USER Antifa is a domestic terrorist group  URL
IND	@USER She is a murderer and your whole department should be ashamed of this cover up.  SHAME ON THE DALLAS PD! THERE IS 0HING NOBLE OR RESPECTABLE ABOUT HOW YOUR DEPARTMENT IS HANDLING THIS SITUATION. YOU ARE AIDING A CRIMINAL AND SHOWING YOU DONT CARE ABOUT THE CITIZENS OF DALLAS
OTH	7 hospital personnel shot dead in Wisconsin with 20-gauge Winchester pump-action shotgun. The NRA blames gun control laws.
OTH	@USER Can we send this piece of 💩 to the tower? Wouldn’t it be nice if we could do as Great Britain once did. I say build the wall and tower at the same time just in time for the Hillary Clinton NONpresidential suite! Hahahahaha
IND	@USER @USER Yes, thats why you need to bring in gun control. Even better.   You shoot yourself in the foot real well. Im going to harass a school shooting survivor" ass ."
IND	@USER It’s a shame you are so damned unattractive...
GRP	@USER @USER @USER So?what's wrong with white guys?..I'm a PROUD Caucasian &amp;Colombian American woman and I happen to like ALL these WHITE men that represent me..especiallySen.Kennedy...We are soooo done with identity politics from liberals.
IND	@USER He needs to fade into the sunset quickly. His music sucks and no one cares about his political views. Unfortunately he’s too ignorant to realize. Only concert I went to where a political diatribe completely. ruined it completely.
IND	@USER @USER It's not safe anyway because he is a liar! You can NEVER get to the bottom  of a liar!
IND	According to a student that spoke under condition of anonymity, the furniture in Johnson Hall has been replaced by even shittier couches." #seuday"
IND	@USER Colin cowherd is a clown just when you think he's going to make a point he just spews out garbage there is no way you look at both goff and trubisky and say goff has the higher ceiling. Maybe the higher floor but only bc he is in yr 2 of Mcvays offense
GRP	@USER Beto or whomever move and support immigrantsilegals into your home
IND	@USER @USER Rotten character or what we call in Spanish mal character
IND	@USER Why are you acknowledging her existence. Time to block her and give us all a break. She is a nobody". She use to be a funny comedian who gave away her power to hate and lost almost everything."
IND	@USER Fuck Alan I’m sorry
OTH	@USER @USER @USER bullshit. I live in NH. My daughter goes to school in Cali. She is considered a non-resident. THis is clearly a move to fraud the citizens of NH
IND	@USER You’re Yesterday’s #FakeNews trying to make a comeback at the desperation and obstruction of Do Nothing #Liberals &amp; #DemocRats. Who cares what happened when you were a Minor in high school. You’re not the victim here. Just another MeToo sexual misconduct Baiter and Switcher.
IND	3)  Conservatives think it because the NeoCon infiltration that successfully corrupted, and nearly destroyed, conservatism has been brainwashing them for decades to accept anything with the free trade" label as good - and anything with "protectionist" attached to it as bad."
IND	@USER @USER Do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such a good politician? I’ll tell you why. So many “Stupid American Voters” per Gruber that are so gullible!
GRP	@USER #cnn will go down in flames with the rest of the liberals.  They are far too clueless to change.
IND	@USER He is so lame outside the cage. Killer in the cage
IND	@USER @USER @USER @USER @USER That isn’t a bill about LGBT sex workers it’s a bill on sex workers in general.Harris has a very good record as attested by LGBT orgs.I mean if we are playing that game you could argue that Bernie votes on gun control has impacted the lives of black people in Chicago negatively.
IND	@USER @USER @USER @USER There are no timely responses in rap beef LMAOOOOOO Nas took THREE MONTHS to respond to Jay and he bodied him. Em always takes a month or more. Where did y'all get this timely response shit?
IND	@USER Henny... Why do you outside. Where u and ya pussy ass sister at. We just wanna talk
GRP	@USER @USER WTF @USER &amp; @USER seriously... what manner of bigoted platforms are you running that label an exhortation for children, black or other, to Stay In School"?  #JackDorseyIsAbigot  #MAGA #KAG"
IND	@USER Why doesn’t he leave the country if he is so unhappy with America
IND	.@USER won this round. Yucker ALWAYS interrupts his guests and it didn’t work this time. He is so rude. #MichaelAvenatti URL
IND	@USER I like how her boobs have the same mass as her belly XD
GRP	@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!
IND	@USER @USER how the fuck is puting raven with derrick and dan and dr. will saying she's a mastermind when she didn't do shit put bitch about being sick and being annoying and boring. take raven out and put tyler in. he is playing a great game even the  great player who won said he's good
IND	@USER @USER She has received death threats and has teenage daughters. She is protecting her family
IND	@USER @USER Well he is really really smart and nothing Woodward wrote in is book is true. Good Lord this is the shit. We see it and hear it everyday all day. Did we really need a Op-ed or a book?
GRP	@USER Gun control kills 3 more people.
IND	@USER And you’ll spend your final days in hell sinking
IND	@USER @USER is so stupid it makes her sooooooo HOT
IND	@USER @USER When tRUmp posts shit like this you know that he is distracting from something else that is going on. #Distractification
GRP	@USER Nonono no. No. People who fat-shame do not give the slightest shit about someone's health"  You do not know about anyone's health just by looking at how big they are. You are not their doctor. I know many super healthy fat people and horrifically unhealthy skinny people."
GRP	@USER I'm surprised he didn't shoot his students just prove gun control is important. I'm glad I don't send kids to college. What a waste of money turning them into pumpkin heads.
IND	Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ URL &lt;— Gotta say… I stand w/ Jeff Spicoli on this one. URL  #MAGA #WWG1WGA #ConfirmKavanaugh
GRP	More like #Putin every day. #MAGA URL
GRP	Anyone have any guesses as to what @USER @USER &amp; @USER will lie about this week?? A) The world is ending Friday B) Give me all your money &amp; I'll triple it by tomorrow C) @USER knows everything - just listen to her D) #MAGA
IND	@USER Why should any sexuality be an issue for kids this age? Liberals are ridiculous
IND	@USER @USER I believe that Melania Trump is an abused woman maybe not physically but definitely mentally by an abuser husband and she is afraid to speak out against her abuser.
IND	@USER Fuck yeah you are!!!!
IND	@USER @USER she became a alcoholic cealrly became a fatty has had like a year to loose the weight she is the only starlet in Hollywood that doesnt look good with a lilextra weight gonna go for a walk now and one of tays GPS stalking sheldmaidens might have orders to mac miller #TommyValhalla
GRP	@USER @USER @USER @USER @USER Sadly given the hypocritical and unethical behaviour of Liberals/Democrats these days I view any claims or allegations made by them with a huge degree of scepticism.
IND	@USER I hate a man who thinks his irrelevant opinion matters" ass bitch URL
GRP	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL
IND	@USER @USER Bitch please. You commie dems are the ones riding hell bent for leather to destroy democracy and the Republic.
IND	@USER @USER is gross
IND	@USER you are not welcome
GRP	@USER @USER @USER @USER @USER I don't know about Soros, but I do know that some on the right" do use the actions of a few (Antifa) to play identity politics and claim all on the "left" are violent - and that's not helpful for anyone, is it?"
OTH	@USER @USER John Kerry is a swamp rat nothing more nothing less CNN we all know is the clown news network
IND	@USER @USER @USER @USER Everyone has a life story - that is no excuse for being aggressive. If anyone is to blame it is the producer for inviting KW onto the show. She is clearly not well &amp; shouldn’t have been put in a position where that could happen. Her management should not have allowed it either!
IND	@USER So y'all are gonna fight against gun control but y'all laughing at this guy literally pulling out a gun and shooting it?
OTH	@USER @USER Because the party of violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about is so great &amp; honest. Good ole Keith Ellison the women beater can tell you that.
GRP	Honestly we all know he’s stupid but what is actually surprising is how dumb and easily persuaded the people of our country are .. he’ll say shit like this and every white redneck is screaming “YEAH MAGA BABY” URL
IND	@USER @USER @USER just vote yes we all know you found out she is a fraud.
IND	@USER @USER @USER Totally. Just shown herself up to be a spoilt narcissist. The comment to the umpire that he will never be at her matches for as long as he lives? Just who does she think she is?? Not gracious in defeat. A disgrace to the sport.
